dataset,edge_id,source_id,target_id
44b6_0c582fdc,8,116000000085,117000000085
44b6_0c582fdc,9,117000000085,118000000085
44b6_0c582fdc,10,118000000085,119000000085
44b6_0c582fdc,11,119000000085,120000000085
44b6_0c582fdc,12,120000000085,121000000085
44b6_0c582fdc,13,121000000085,122000000085
44b6_0c582fdc,14,122000000085,123000000085
44b6_0c582fdc,15,123000000085,124000000085
44b6_0c582fdc,16,124000000085,125000000084
44b6_0c582fdc,17,125000000084,126000000085
44b6_0c582fdc,18,126000000085,127000000085
44b6_0c582fdc,19,127000000085,128000000085
44b6_0c582fdc,20,128000000085,129000000085
44b6_0c582fdc,21,129000000085,130000000084
44b6_0c582fdc,22,130000000084,131000000083
44b6_0c582fdc,23,131000000083,132000000083
44b6_0c582fdc,24,132000000083,133000000083
44b6_0c582fdc,25,133000000083,134000000083
44b6_0c582fdc,26,134000000083,135000000083
44b6_0c582fdc,27,135000000083,136000000083
44b6_0c582fdc,28,136000000083,137000000083
44b6_0c582fdc,29,137000000083,138000000083
44b6_0c582fdc,30,138000000083,139000000082
44b6_0c582fdc,31,139000000082,140000000081
44b6_0c582fdc,32,140000000081,141000000081
44b6_0c582fdc,33,141000000081,142000000080
44b6_0c582fdc,34,142000000080,143000000080
44b6_0c582fdc,35,143000000080,144000000080
44b6_0c582fdc,36,144000000080,145000000079
44b6_0c582fdc,37,145000000079,146000000079
44b6_0c582fdc,38,146000000079,147000000079
44b6_0c582fdc,39,147000000079,148000000079
44b6_0c582fdc,40,148000000079,149000000079
44b6_0c582fdc,41,149000000079,150000000077
44b6_0c582fdc,42,150000000077,151000000077
44b6_0c582fdc,43,151000000077,152000000077
44b6_0c582fdc,44,152000000077,153000000077
44b6_0c582fdc,45,153000000077,154000000077
44b6_0c582fdc,46,154000000077,155000000077
44b6_0c582fdc,47,155000000077,156000000077
44b6_0c582fdc,48,156000000077,157000000077
44b6_0c582fdc,49,157000000077,158000000077
44b6_0c582fdc,50,158000000077,159000000077
44b6_0c582fdc,51,159000000077,160000000075
44b6_0c582fdc,52,160000000075,161000000076
44b6_0c582fdc,53,161000000076,162000000076
44b6_0c582fdc,54,162000000076,163000000076
44b6_0c582fdc,55,163000000076,164000000076
44b6_0c582fdc,56,164000000076,165000000076
44b6_0c582fdc,57,165000000076,166000000076
44b6_0c582fdc,58,166000000076,167000000076
44b6_0c582fdc,59,167000000076,168000000076
44b6_0c582fdc,60,168000000076,169000000073
44b6_0c582fdc,61,169000000073,170000000072
44b6_0c582fdc,62,170000000072,171000000072
44b6_0c582fdc,63,171000000072,172000000073
44b6_0c582fdc,64,172000000073,173000000074
44b6_0c582fdc,65,173000000074,174000000075
44b6_0c582fdc,66,174000000075,175000000074
44b6_0c582fdc,67,175000000074,176000000074
44b6_0c582fdc,68,176000000074,177000000074
44b6_0c582fdc,69,177000000074,178000000074
44b6_0db75fae,0,41000000019,42000000019
44b6_0db75fae,1,41000000023,42000000023
44b6_0db75fae,2,42000000019,43000000019
44b6_0db75fae,3,42000000023,43000000023
44b6_0db75fae,4,43000000019,44000000019
44b6_0db75fae,5,44000000002,45000000002
44b6_0db75fae,6,44000000019,45000000019
44b6_0db75fae,7,45000000002,46000000002
44b6_0db75fae,8,45000000019,46000000019
44b6_0db75fae,9,46000000002,47000000002
44b6_0db75fae,10,46000000019,47000000019
44b6_0db75fae,11,47000000002,48000000002
44b6_0db75fae,12,47000000019,48000000019
44b6_0db75fae,13,48000000002,49000000002
44b6_0db75fae,14,48000000019,49000000019
44b6_0db75fae,15,49000000002,50000000002
44b6_0db75fae,16,49000000019,50000000019
44b6_0db75fae,17,50000000019,51000000019
44b6_0db75fae,18,51000000019,52000000019
44b6_0db75fae,19,51000000023,52000000023
44b6_0db75fae,20,52000000019,53000000019
44b6_0db75fae,21,53000000002,54000000002
44b6_0db75fae,22,53000000019,54000000020
44b6_0db75fae,23,54000000020,55000000020
44b6_0db75fae,24,55000000020,56000000020
44b6_0db75fae,25,56000000020,57000000020
44b6_0db75fae,26,57000000020,58000000020
44b6_0db75fae,27,58000000020,59000000020
44b6_0db75fae,28,59000000020,60000000020
44b6_0db75fae,29,60000000020,61000000020
44b6_0db75fae,30,61000000020,62000000020
44b6_0db75fae,31,62000000020,63000000020
44b6_0db75fae,32,63000000020,64000000020
44b6_0db75fae,33,64000000020,65000000020
44b6_0db75fae,34,65000000020,66000000020
44b6_0db75fae,35,65000000025,66000000025
44b6_0db75fae,36,66000000020,67000000020
44b6_0db75fae,37,66000000025,67000000025
44b6_0db75fae,38,67000000020,68000000020
44b6_0db75fae,39,67000000025,68000000025
44b6_0db75fae,40,68000000020,69000000021
44b6_0db75fae,41,68000000025,69000000026
44b6_0db75fae,42,69000000021,70000000021
44b6_0db75fae,43,69000000026,70000000026
44b6_0db75fae,44,70000000021,71000000021
44b6_0db75fae,45,70000000026,71000000026
44b6_0db75fae,46,71000000021,72000000021
44b6_0db75fae,47,71000000026,72000000026
44b6_0db75fae,48,72000000021,73000000021
44b6_0db75fae,49,72000000026,73000000026
44b6_0db75fae,50,73000000021,74000000021
44b6_0db75fae,51,73000000026,74000000026
44b6_0db75fae,52,74000000021,75000000021
44b6_0db75fae,53,74000000026,75000000026
44b6_0db75fae,54,75000000021,76000000022
44b6_0db75fae,55,75000000026,76000000027
44b6_0db75fae,56,76000000022,77000000023
44b6_0db75fae,57,76000000027,77000000028
44b6_0db75fae,58,77000000023,78000000023
44b6_0db75fae,59,77000000028,78000000028
44b6_0db75fae,60,78000000023,79000000023
44b6_0db75fae,61,78000000028,79000000028
44b6_0db75fae,62,79000000023,80000000024
44b6_0db75fae,63,79000000028,80000000029
44b6_0db75fae,64,80000000024,81000000024
44b6_0db75fae,65,80000000029,81000000029
44b6_0db75fae,66,81000000024,82000000024
44b6_0db75fae,67,81000000029,82000000029
44b6_0db75fae,68,82000000024,83000000024
44b6_0db75fae,69,82000000029,83000000029
44b6_0db75fae,70,83000000024,84000000024
44b6_0db75fae,71,83000000029,84000000029
44b6_0db75fae,72,84000000024,85000000024
44b6_0db75fae,73,84000000029,85000000029
44b6_0db75fae,74,85000000024,86000000024
44b6_0db75fae,75,85000000029,86000000029
44b6_0db75fae,76,86000000024,87000000025
44b6_0db75fae,77,86000000029,87000000030
44b6_0db75fae,78,87000000025,88000000025
44b6_0db75fae,79,87000000030,88000000030
44b6_0db75fae,80,88000000025,89000000025
44b6_0db75fae,81,88000000030,89000000030
44b6_0db75fae,82,89000000025,90000000025
44b6_0db75fae,83,89000000030,90000000030
44b6_0db75fae,84,90000000025,91000000025
44b6_0db75fae,85,90000000030,91000000030
44b6_0db75fae,86,91000000025,92000000025
44b6_0db75fae,87,91000000030,92000000030
44b6_0db75fae,88,92000000025,93000000025
44b6_0db75fae,89,92000000030,93000000030
44b6_0db75fae,90,93000000025,94000000025
44b6_0db75fae,91,93000000030,94000000030
44b6_0db75fae,92,94000000025,95000000025
44b6_0db75fae,93,94000000030,95000000030
44b6_0db75fae,94,95000000025,96000000025
44b6_0db75fae,95,95000000030,96000000030
44b6_0db75fae,96,96000000025,97000000025
44b6_0db75fae,97,96000000030,97000000030
44b6_0db75fae,98,97000000025,98000000025
44b6_0db75fae,99,97000000030,98000000030
44b6_0db75fae,100,98000000025,99000000025
44b6_0db75fae,101,98000000030,99000000030
44b6_0db75fae,102,99000000025,100000000025
44b6_0db75fae,103,99000000030,100000000030
44b6_0db75fae,104,100000000025,101000000025
44b6_0db75fae,105,100000000030,101000000030
44b6_0db75fae,106,101000000025,102000000025
44b6_0db75fae,107,101000000030,102000000030
44b6_0db75fae,108,102000000025,103000000025
44b6_0db75fae,109,102000000030,103000000030
44b6_0db75fae,110,103000000025,104000000025
44b6_0db75fae,111,103000000030,104000000030
44b6_0db75fae,112,104000000025,105000000025
44b6_0db75fae,113,104000000030,105000000030
44b6_0db75fae,114,105000000025,106000000025
44b6_0db75fae,115,105000000030,106000000030
44b6_0db75fae,116,106000000025,107000000025
44b6_0db75fae,117,106000000030,107000000030
44b6_0db75fae,118,107000000025,108000000025
44b6_0db75fae,119,107000000030,108000000030
44b6_0db75fae,120,108000000025,109000000025
44b6_0db75fae,121,108000000030,109000000030
44b6_0db75fae,122,109000000025,110000000025
44b6_0db75fae,123,109000000030,110000000030
44b6_0db75fae,124,110000000025,111000000025
44b6_0db75fae,125,110000000030,111000000030
44b6_0db75fae,126,111000000025,112000000025
44b6_0db75fae,127,111000000030,112000000030
44b6_0db75fae,128,112000000025,113000000025
44b6_0db75fae,129,112000000030,113000000030
44b6_0db75fae,130,113000000025,114000000025
44b6_0db75fae,131,113000000030,114000000030
44b6_0db75fae,132,114000000025,115000000025
44b6_0db75fae,133,114000000030,115000000030
44b6_0db75fae,134,115000000025,116000000025
44b6_0db75fae,135,115000000030,116000000030
44b6_0db75fae,136,116000000025,117000000025
44b6_0db75fae,137,116000000030,117000000030
44b6_0db75fae,138,117000000025,118000000025
44b6_0db75fae,139,117000000030,118000000030
44b6_0db75fae,140,118000000030,119000000030
44b6_0db75fae,141,119000000030,120000000030
44b6_0db75fae,142,120000000030,121000000031
44b6_0db75fae,143,121000000031,122000000031
44b6_0db75fae,144,122000000031,123000000031
44b6_0db75fae,145,123000000031,124000000031
44b6_0db75fae,146,124000000031,125000000031
44b6_0db75fae,147,125000000031,126000000032
44b6_0db75fae,148,126000000032,127000000032
44b6_0db75fae,149,127000000032,128000000032
44b6_0db75fae,150,128000000032,129000000033
44b6_12dfb391,0,106000000037,107000000037
44b6_12dfb391,1,106000000040,107000000040
44b6_12dfb391,2,106000000041,107000000041
44b6_12dfb391,3,106000000043,107000000043
44b6_12dfb391,4,106000000056,107000000056
44b6_12dfb391,5,106000000064,107000000064
44b6_12dfb391,6,106000000081,107000000081
44b6_12dfb391,7,106000000082,107000000082
44b6_12dfb391,8,106000000083,107000000083
44b6_12dfb391,9,106000000085,107000000085
44b6_12dfb391,10,107000000037,108000000037
44b6_12dfb391,11,107000000040,108000000040
44b6_12dfb391,12,107000000041,108000000041
44b6_12dfb391,13,107000000043,108000000043
44b6_12dfb391,14,107000000056,108000000056
44b6_12dfb391,15,107000000064,108000000064
44b6_12dfb391,16,107000000081,108000000081
44b6_12dfb391,17,107000000082,108000000082
44b6_12dfb391,18,107000000083,108000000083
44b6_12dfb391,19,107000000085,108000000085
44b6_12dfb391,20,108000000037,109000000037
44b6_12dfb391,21,108000000040,109000000040
44b6_12dfb391,22,108000000041,109000000041
44b6_12dfb391,23,108000000043,109000000043
44b6_12dfb391,24,108000000056,109000000056
44b6_12dfb391,25,108000000064,109000000064
44b6_12dfb391,26,108000000081,109000000081
44b6_12dfb391,27,108000000082,109000000082
44b6_12dfb391,28,108000000083,109000000083
44b6_12dfb391,29,108000000085,109000000085
44b6_12dfb391,30,109000000037,110000000037
44b6_12dfb391,31,109000000040,110000000040
44b6_12dfb391,32,109000000041,110000000041
44b6_12dfb391,33,109000000043,110000000043
44b6_12dfb391,34,109000000056,110000000056
44b6_12dfb391,35,109000000064,110000000063
44b6_12dfb391,36,109000000081,110000000080
44b6_12dfb391,37,109000000082,110000000081
44b6_12dfb391,38,109000000083,110000000082
44b6_12dfb391,39,109000000085,110000000084
44b6_12dfb391,40,110000000037,111000000037
44b6_12dfb391,41,110000000040,111000000040
44b6_12dfb391,42,110000000041,111000000041
44b6_12dfb391,43,110000000043,111000000043
44b6_12dfb391,44,110000000056,111000000056
44b6_12dfb391,45,110000000063,111000000063
44b6_12dfb391,46,110000000080,111000000080
44b6_12dfb391,47,110000000081,111000000081
44b6_12dfb391,48,110000000082,111000000082
44b6_12dfb391,49,110000000084,111000000084
44b6_12dfb391,50,111000000037,112000000037
44b6_12dfb391,51,111000000040,112000000040
44b6_12dfb391,52,111000000041,112000000041
44b6_12dfb391,53,111000000043,112000000043
44b6_12dfb391,54,111000000056,112000000056
44b6_12dfb391,55,111000000063,112000000063
44b6_12dfb391,56,111000000080,112000000080
44b6_12dfb391,57,111000000081,112000000081
44b6_12dfb391,58,111000000082,112000000082
44b6_12dfb391,59,111000000084,112000000084
44b6_12dfb391,60,112000000037,113000000037
44b6_12dfb391,61,112000000040,113000000040
44b6_12dfb391,62,112000000041,113000000041
44b6_12dfb391,63,112000000043,113000000043
44b6_12dfb391,64,112000000056,113000000056
44b6_12dfb391,65,112000000063,113000000063
44b6_12dfb391,66,112000000080,113000000080
44b6_12dfb391,67,112000000081,113000000081
44b6_12dfb391,68,112000000082,113000000082
44b6_12dfb391,69,112000000084,113000000084
44b6_12dfb391,70,113000000037,114000000037
44b6_12dfb391,71,113000000040,114000000040
44b6_12dfb391,72,113000000041,114000000041
44b6_12dfb391,73,113000000043,114000000043
44b6_12dfb391,74,113000000056,114000000056
44b6_12dfb391,75,113000000063,114000000063
44b6_12dfb391,76,113000000080,114000000080
44b6_12dfb391,77,113000000081,114000000081
44b6_12dfb391,78,113000000082,114000000082
44b6_12dfb391,79,113000000084,114000000084
44b6_12dfb391,80,114000000037,115000000037
44b6_12dfb391,81,114000000040,115000000040
44b6_12dfb391,82,114000000041,115000000041
44b6_12dfb391,83,114000000042,115000000042
44b6_12dfb391,84,114000000043,115000000043
44b6_12dfb391,85,114000000056,115000000056
44b6_12dfb391,86,114000000063,115000000063
44b6_12dfb391,87,114000000080,115000000080
44b6_12dfb391,88,114000000081,115000000081
44b6_12dfb391,89,114000000082,115000000082
44b6_12dfb391,90,114000000084,115000000084
44b6_12dfb391,91,115000000037,116000000037
44b6_12dfb391,92,115000000040,116000000040
44b6_12dfb391,93,115000000041,116000000041
44b6_12dfb391,94,115000000042,116000000042
44b6_12dfb391,95,115000000043,116000000043
44b6_12dfb391,96,115000000056,116000000056
44b6_12dfb391,97,115000000063,116000000063
44b6_12dfb391,98,115000000080,116000000080
44b6_12dfb391,99,115000000081,116000000081
44b6_12dfb391,100,115000000082,116000000082
44b6_12dfb391,101,116000000037,117000000037
44b6_12dfb391,102,116000000040,117000000040
44b6_12dfb391,103,116000000041,117000000041
44b6_12dfb391,104,116000000042,117000000042
44b6_12dfb391,105,116000000043,117000000043
44b6_12dfb391,106,116000000056,117000000056
44b6_12dfb391,107,116000000063,117000000063
44b6_12dfb391,108,116000000080,117000000080
44b6_12dfb391,109,116000000081,117000000081
44b6_12dfb391,110,116000000082,117000000082
44b6_12dfb391,111,117000000037,118000000037
44b6_12dfb391,112,117000000040,118000000040
44b6_12dfb391,113,117000000041,118000000041
44b6_12dfb391,114,117000000042,118000000042
44b6_12dfb391,115,117000000043,118000000043
44b6_12dfb391,116,117000000056,118000000056
44b6_12dfb391,117,117000000063,118000000063
44b6_12dfb391,118,117000000080,118000000080
44b6_12dfb391,119,117000000081,118000000081
44b6_12dfb391,120,117000000082,118000000082
44b6_12dfb391,121,118000000037,119000000037
44b6_12dfb391,122,118000000040,119000000040
44b6_12dfb391,123,118000000041,119000000041
44b6_12dfb391,124,118000000042,119000000042
44b6_12dfb391,125,118000000043,119000000043
44b6_12dfb391,126,118000000056,119000000056
44b6_12dfb391,127,118000000063,119000000063
44b6_12dfb391,128,118000000080,119000000080
44b6_12dfb391,129,118000000081,119000000081
44b6_12dfb391,130,118000000082,119000000082
44b6_12dfb391,131,119000000037,120000000037
44b6_12dfb391,132,119000000040,120000000040
44b6_12dfb391,133,119000000041,120000000041
44b6_12dfb391,134,119000000042,120000000042
44b6_12dfb391,135,119000000043,120000000043
44b6_12dfb391,136,119000000056,120000000056
44b6_12dfb391,137,119000000063,120000000063
44b6_12dfb391,138,119000000080,120000000080
44b6_12dfb391,139,119000000081,120000000081
44b6_12dfb391,140,119000000082,120000000082
44b6_12dfb391,141,120000000037,121000000038
44b6_12dfb391,142,120000000040,121000000041
44b6_12dfb391,143,120000000041,121000000042
44b6_12dfb391,144,120000000042,121000000043
44b6_12dfb391,145,120000000043,121000000044
44b6_12dfb391,146,120000000056,121000000057
44b6_12dfb391,147,120000000063,121000000064
44b6_12dfb391,148,120000000081,121000000081
44b6_12dfb391,149,120000000082,121000000082
44b6_12dfb391,150,121000000038,122000000038
44b6_12dfb391,151,121000000041,122000000041
44b6_12dfb391,152,121000000042,122000000042
44b6_12dfb391,153,121000000043,122000000043
44b6_12dfb391,154,121000000044,122000000044
44b6_12dfb391,155,121000000057,122000000057
44b6_12dfb391,156,121000000064,122000000064
44b6_12dfb391,157,121000000081,122000000081
44b6_12dfb391,158,121000000082,122000000082
44b6_12dfb391,159,122000000038,123000000038
44b6_12dfb391,160,122000000041,123000000041
44b6_12dfb391,161,122000000042,123000000042
44b6_12dfb391,162,122000000043,123000000043
44b6_12dfb391,163,122000000044,123000000044
44b6_12dfb391,164,122000000057,123000000057
44b6_12dfb391,165,122000000064,123000000064
44b6_12dfb391,166,122000000081,123000000081
44b6_12dfb391,167,122000000082,123000000082
44b6_12dfb391,168,123000000038,124000000038
44b6_12dfb391,169,123000000041,124000000041
44b6_12dfb391,170,123000000042,124000000042
44b6_12dfb391,171,123000000043,124000000043
44b6_12dfb391,172,123000000044,124000000044
44b6_12dfb391,173,123000000057,124000000057
44b6_12dfb391,174,123000000064,124000000064
44b6_12dfb391,175,123000000081,124000000081
44b6_12dfb391,176,123000000082,124000000082
44b6_12dfb391,177,124000000038,125000000038
44b6_12dfb391,178,124000000041,125000000041
44b6_12dfb391,179,124000000042,125000000042
44b6_12dfb391,180,124000000043,125000000043
44b6_12dfb391,181,124000000044,125000000044
44b6_12dfb391,182,124000000057,125000000056
44b6_12dfb391,183,124000000064,125000000063
44b6_12dfb391,184,124000000081,125000000080
44b6_12dfb391,185,124000000082,125000000081
44b6_12dfb391,186,125000000038,126000000039
44b6_12dfb391,187,125000000041,126000000042
44b6_12dfb391,188,125000000042,126000000043
44b6_12dfb391,189,125000000043,126000000044
44b6_12dfb391,190,125000000044,126000000045
44b6_12dfb391,191,125000000056,126000000057
44b6_12dfb391,192,125000000063,126000000064
44b6_12dfb391,193,125000000080,126000000081
44b6_12dfb391,194,125000000081,126000000082
44b6_12dfb391,195,126000000039,127000000039
44b6_12dfb391,196,126000000042,127000000042
44b6_12dfb391,197,126000000043,127000000043
44b6_12dfb391,198,126000000044,127000000044
44b6_12dfb391,199,126000000045,127000000045
44b6_12dfb391,200,126000000057,127000000057
44b6_12dfb391,201,126000000064,127000000064
44b6_12dfb391,202,126000000081,127000000081
44b6_12dfb391,203,126000000082,127000000082
44b6_12dfb391,204,127000000039,128000000039
44b6_12dfb391,205,127000000042,128000000042
44b6_12dfb391,206,127000000043,128000000043
44b6_12dfb391,207,127000000044,128000000044
44b6_12dfb391,208,127000000045,128000000045
44b6_12dfb391,209,127000000057,128000000057
44b6_12dfb391,210,127000000064,128000000064
44b6_12dfb391,211,127000000081,128000000081
44b6_12dfb391,212,127000000082,128000000082
44b6_12dfb391,213,127000000084,128000000084
44b6_12dfb391,214,128000000039,129000000040
44b6_12dfb391,215,128000000042,129000000043
44b6_12dfb391,216,128000000043,129000000044
44b6_12dfb391,217,128000000044,129000000045
44b6_12dfb391,218,128000000045,129000000046
44b6_12dfb391,219,128000000057,129000000058
44b6_12dfb391,220,128000000081,129000000081
44b6_12dfb391,221,128000000082,129000000082
44b6_12dfb391,222,128000000084,129000000084
44b6_12dfb391,223,129000000040,130000000039
44b6_12dfb391,224,129000000043,130000000042
44b6_12dfb391,225,129000000044,130000000043
44b6_12dfb391,226,129000000045,130000000044
44b6_12dfb391,227,129000000046,130000000045
44b6_12dfb391,228,129000000058,130000000057
44b6_12dfb391,229,129000000081,130000000080
44b6_12dfb391,230,129000000082,130000000081
44b6_12dfb391,231,129000000084,130000000083
44b6_12dfb391,232,130000000039,131000000039
44b6_12dfb391,233,130000000042,131000000042
44b6_12dfb391,234,130000000043,131000000043
44b6_12dfb391,235,130000000044,131000000044
44b6_12dfb391,236,130000000045,131000000045
44b6_12dfb391,237,130000000057,131000000057
44b6_12dfb391,238,130000000080,131000000079
44b6_12dfb391,239,130000000081,131000000080
44b6_12dfb391,240,131000000039,132000000039
44b6_12dfb391,241,131000000042,132000000042
44b6_12dfb391,242,131000000043,132000000043
44b6_12dfb391,243,131000000044,132000000044
44b6_12dfb391,244,131000000045,132000000045
44b6_12dfb391,245,131000000057,132000000057
44b6_12dfb391,246,131000000079,132000000079
44b6_12dfb391,247,131000000080,132000000080
44b6_12dfb391,248,132000000039,133000000039
44b6_12dfb391,249,132000000042,133000000042
44b6_12dfb391,250,132000000043,133000000043
44b6_12dfb391,251,132000000044,133000000044
44b6_12dfb391,252,132000000045,133000000045
44b6_12dfb391,253,132000000057,133000000057
44b6_12dfb391,254,132000000079,133000000079
44b6_12dfb391,255,132000000080,133000000080
44b6_12dfb391,256,133000000039,134000000039
44b6_12dfb391,257,133000000042,134000000042
44b6_12dfb391,258,133000000043,134000000043
44b6_12dfb391,259,133000000044,134000000044
44b6_12dfb391,260,133000000045,134000000045
44b6_12dfb391,261,133000000057,134000000057
44b6_12dfb391,262,133000000079,134000000079
44b6_12dfb391,263,133000000080,134000000080
44b6_12dfb391,264,134000000039,135000000039
44b6_12dfb391,265,134000000042,135000000042
44b6_12dfb391,266,134000000043,135000000043
44b6_12dfb391,267,134000000044,135000000044
44b6_12dfb391,268,134000000045,135000000045
44b6_12dfb391,269,134000000057,135000000057
44b6_12dfb391,270,134000000079,135000000079
44b6_12dfb391,271,134000000080,135000000080
44b6_12dfb391,272,135000000039,136000000039
44b6_12dfb391,273,135000000042,136000000042
44b6_12dfb391,274,135000000043,136000000043
44b6_12dfb391,275,135000000044,136000000044
44b6_12dfb391,276,135000000045,136000000045
44b6_12dfb391,277,135000000057,136000000057
44b6_12dfb391,278,135000000079,136000000079
44b6_12dfb391,279,135000000080,136000000080
44b6_12dfb391,280,135000000082,136000000082
44b6_12dfb391,281,136000000039,137000000039
44b6_12dfb391,282,136000000042,137000000042
44b6_12dfb391,283,136000000043,137000000043
44b6_12dfb391,284,136000000044,137000000044
44b6_12dfb391,285,136000000045,137000000045
44b6_12dfb391,286,136000000057,137000000057
44b6_12dfb391,287,136000000079,137000000079
44b6_12dfb391,288,136000000080,137000000080
44b6_12dfb391,289,136000000082,137000000082
44b6_12dfb391,290,137000000039,138000000039
44b6_12dfb391,291,137000000042,138000000042
44b6_12dfb391,292,137000000043,138000000043
44b6_12dfb391,293,137000000044,138000000044
44b6_12dfb391,294,137000000045,138000000045
44b6_12dfb391,295,137000000057,138000000057
44b6_12dfb391,296,137000000079,138000000079
44b6_12dfb391,297,137000000080,138000000080
44b6_12dfb391,298,137000000082,138000000082
44b6_12dfb391,299,138000000039,139000000039
44b6_12dfb391,300,138000000042,139000000042
44b6_12dfb391,301,138000000043,139000000043
44b6_12dfb391,302,138000000044,139000000044
44b6_12dfb391,303,138000000045,139000000045
44b6_12dfb391,304,138000000057,139000000057
44b6_12dfb391,305,138000000079,139000000078
44b6_12dfb391,306,138000000080,139000000079
44b6_12dfb391,307,138000000082,139000000081
44b6_12dfb391,308,139000000039,140000000039
44b6_12dfb391,309,139000000042,140000000042
44b6_12dfb391,310,139000000043,140000000043
